lat,lon,name,admin1,admin2,cc,country
50.18297,12.55054,Habartov,Karlovarsky,Okres Sokolov,CZ,Czech Republic
49.53841,17.30887,Grygov,Olomoucky,,CZ,Czech Republic
49.81626,15.47686,Golcuv Jenikov,Vysocina,,CZ,Czech Republic
49.71238,17.90319,Fulnek,,,CZ,Czech Republic
49.2852,17.68346,Frystak,Zlin,,CZ,Czech Republic
48.66094,14.16564,Frymburk,Jihocesky,Okres Cesky Krumlov,CZ,Czech Republic
49.5928,18.35967,Frydlant nad Ostravici,,,CZ,Czech Republic
50.92139,15.07974,Frydlant,Liberecky,Okres Liberec,CZ,Czech Republic
49.68333,18.35,Frydek-Mistek,Moravskoslezsky,Okres Frydek-Mistek,CZ,Czech Republic
49.66677,18.22321,Frycovice,,,CZ,Czech Republic
49.54835,18.21078,Frenstat pod Radhostem,Moravskoslezsky,,CZ,Czech Republic
50.12033,12.35174,Frantiskovy Lazne,Karlovarsky,Okres Cheb,CZ,Czech Republic
49.20174,18.11175,Francova Lhota,Zlin,,CZ,Czech Republic
49.77735,13.4915,Dysina,Plzensky,,CZ,Czech Republic
49.83332,17.54762,Dvorce,,,CZ,Czech Republic
50.60376,13.74621,Duchcov,Ustecky,,CZ,Czech Republic
48.97619,14.36038,Dubne,Jihocesky,Okres Ceske Budejovice,CZ,Czech Republic
48.91694,17.09004,Dubnany,South Moravian,,CZ,Czech Republic
49.48249,17.27723,Dub nad Moravou,Olomoucky,,CZ,Czech Republic
49.82806,16.96266,Dubicko,Olomoucky,,CZ,Czech Republic
50.68558,13.78561,Dubi,Ustecky,,CZ,Czech Republic
50.54034,14.54023,Duba,,,CZ,Czech Republic
49.46931,16.54223,Drnovice,South Moravian,,CZ,Czech Republic
49.2763,16.95146,Drnovice,South Moravian,,CZ,Czech Republic
48.85746,16.48586,Drnholec,South Moravian,,CZ,Czech Republic
49.1428,14.34596,Driten,Jihocesky,,CZ,Czech Republic
49.42594,17.59204,Drevohostice,Olomoucky,,CZ,Czech Republic
49.33183,16.47798,Drasov,South Moravian,,CZ,Czech Republic
49.57856,17.07701,Drahanovice,Olomoucky,,CZ,Czech Republic
50.10742,16.26131,Doudleby nad Orlici,,,CZ,Czech Republic
49.43664,16.62937,Doubravice nad Svitavou,South Moravian,,CZ,Czech Republic
49.85873,18.48018,Doubrava,,,CZ,Czech Republic
49.44049,12.92976,Domazlice,Plzensky,Okres Domazlice,CZ,Czech Republic
49.00167,17.28476,Domanin,South Moravian,,CZ,Czech Republic
49.56876,17.41393,Doloplazy,Olomoucky,,CZ,Czech Republic
49.89732,17.77969,Dolni Zivotice,,,CZ,Czech Republic
50.01794,12.55101,Dolni Zandov,Karlovarsky,,CZ,Czech Republic
49.82562,16.25461,Dolni Ujezd,Pardubicky,,CZ,Czech Republic
49.54597,17.53547,Dolni Ujezd,Olomoucky,,CZ,Czech Republic
49.93506,16.97107,Dolni Studenky,Olomoucky,,CZ,Czech Republic
49.92721,16.29401,Dolni Sloupnice,Pardubicky,,CZ,Czech Republic
50.16462,12.64507,Dolni Rychnov,Karlovarsky,,CZ,Czech Republic
50.02927,15.96774,Dolni Roven,Pardubicky,,CZ,Czech Republic
50.98251,14.28684,Dolni Poustevna,Ustecky,,CZ,Czech Republic
50.87988,14.59503,Dolni Podluzi,Ustecky,,CZ,Czech Republic
50.0876,14.57199,Dolni Pocernice,Praha,Praha 14,CZ,Czech Republic
48.96837,17.58585,Dolni Nemci,Zlin,,CZ,Czech Republic
49.89876,18.42815,Dolni Lutyne,,,CZ,Czech Republic
49.36099,16.35871,Dolni Loucky,South Moravian,Okres Brno-Venkov,CZ,Czech Republic
49.85821,17.10729,Dolni Libina,Olomoucky,,CZ,Czech Republic
49.84236,18.09241,Dolni Lhota,,,CZ,Czech Republic
49.07011,16.46492,Dolni Kounice,South Moravian,,CZ,Czech Republic
48.65642,14.45221,Dolni Dvoriste,Jihocesky,Okres Cesky Krumlov,CZ,Czech Republic
48.85447,16.59283,Dolni Dunajovice,South Moravian,Okres Breclav,CZ,Czech Republic
49.99273,16.49766,Dolni Dobrouc,Pardubicky,,CZ,Czech Republic
50.2611,15.96107,Dolni Cernilov,Kralovehradecky,,CZ,Czech Republic
49.97954,16.56475,Dolni Cermna,Pardubicky,,CZ,Czech Republic
49.34449,15.45655,Dolni Cerekev,Vysocina,,CZ,Czech Republic
49.17086,14.58127,Dolni Bukovsko,Jihocesky,,CZ,Czech Republic
49.96321,14.4585,Dolni Brezany,Central Bohemia,,CZ,Czech Republic
50.43825,15.12812,Dolni Bousov,Central Bohemia,,CZ,Czech Republic
48.85861,17.02859,Dolni Bojanovice,South Moravian,,CZ,Czech Republic
50.00996,16.90433,Dolni Bohdikov,Olomoucky,,CZ,Czech Republic
50.39313,14.45024,Dolni Berkovice,Central Bohemia,,CZ,Czech Republic
49.92101,18.10835,Dolni Benesov,,,CZ,Czech Republic
49.45498,18.19419,Dolni Becva,Zlin,Okres Vsetin,CZ,Czech Republic
49.64987,17.3224,Dolany,Olomoucky,,CZ,Czech Republic
50.56471,14.65553,Doksy,,,CZ,Czech Republic
50.119,14.04782,Doksy,Central Bohemia,,CZ,Czech Republic
48.84834,16.08218,Dobsice,South Moravian,,CZ,Czech Republic
50.29201,16.16001,Dobruska,,,CZ,Czech Republic
50.36933,14.96233,Dobrovice,Central Bohemia,,CZ,Czech Republic
49.47833,15.64992,Dobronin,Vysocina,,CZ,Czech Republic
50.37009,13.79473,Dobromerice,Ustecky,,CZ,Czech Republic
49.71566,13.68681,Dobriv,Plzensky,Okres Rokycany,CZ,Czech Republic
49.78113,14.16717,Dobris,Central Bohemia,,CZ,Czech Republic
49.92749,14.27469,Dobrichovice,Central Bohemia,Okres Praha-Zapad,CZ,Czech Republic
49.66039,18.49226,Dobratice,,,CZ,Czech Republic
49.65482,13.29307,Dobrany,Plzensky,,CZ,Czech Republic
49.67383,18.41393,Dobra,,,CZ,Czech Republic
49.9404,16.42329,Dlouha Trebova,Pardubicky,,CZ,Czech Republic
49.78849,14.87579,Divisov,Central Bohemia,,CZ,Czech Republic
49.89412,18.46079,Detmarovice,,,CZ,Czech Republic
50.75987,15.30284,Desna,Liberecky,Okres Jablonec nad Nisou,CZ,Czech Republic
50.78215,14.21478,Decin,Ustecky,Okres Decin,CZ,Czech Republic
49.89218,14.40037,Davle,Central Bohemia,,CZ,Czech Republic
50.02844,15.91244,Dasice,Pardubicky,,CZ,Czech Republic
49.93592,18.22213,Darkovice,,,CZ,Czech Republic
49.03828,16.91757,Damborice,South Moravian,,CZ,Czech Republic
50.24779,12.89581,Dalovice,Karlovarsky,,CZ,Czech Republic
49.08154,15.43727,Dacice,Jihocesky,Okres Jindrichuv Hradec,CZ,Czech Republic
50.77668,14.63298,Cvikov,,,CZ,Czech Republic
49.11503,13.82906,Ckyne,Jihocesky,,CZ,Czech Republic
50.48418,14.02839,Cizkovice,Ustecky,,CZ,Czech Republic
50.37225,14.39813,Citov,Central Bohemia,Okres Melnik,CZ,Czech Republic
49.9456,15.33505,Cirkvice,Central Bohemia,,CZ,Czech Republic
49.46557,14.06922,Cimelice,Jihocesky,,CZ,Czech Republic
49.52346,14.42757,Chysky,Jihocesky,,CZ,Czech Republic
49.40677,14.81122,Chynov,Jihocesky,,CZ,Czech Republic
50.02736,14.07398,Chynava,Central Bohemia,,CZ,Czech Republic
48.85401,14.21114,Chvalsiny,Jihocesky,,CZ,Czech Republic
50.03443,15.41846,Chvaletice,Pardubicky,,CZ,Czech Republic
49.38918,17.71149,Chvalcov,Zlin,,CZ,Czech Republic
49.98664,18.11656,Chuchelna,,,CZ,Czech Republic
49.95109,15.79558,Chrudim,Pardubicky,Okres Chrudim,CZ,Czech Republic
49.95553,15.99143,Chroustovice,Pardubicky,,CZ,Czech Republic
49.35644,17.36451,Chropyne,Zlin,,CZ,Czech Republic
50.86079,14.48444,Chribska,Ustecky,Okres Decin,CZ,Czech Republic
50.81693,14.96884,Chrastava,,,CZ,Czech Republic
49.90205,15.93396,Chrast,Pardubicky,Okres Chrudim,CZ,Czech Republic
49.7932,13.49358,Chrast,Plzensky,,CZ,Czech Republic
49.47803,14.67695,Chotoviny,Jihocesky,,CZ,Czech Republic
49.65408,13.20271,Chotesov,Plzensky,,CZ,Czech Republic
49.76849,18.56912,Chotebuz,,,CZ,Czech Republic
49.72072,15.67018,Chotebor,Vysocina,,CZ,Czech Republic
50.46048,13.41779,Chomutov,Ustecky,Okres Chomutov,CZ,Czech Republic
49.89321,12.73014,Chodova Plana,Plzensky,,CZ,Czech Republic
50.24018,12.74551,Chodov,Karlovarsky,,CZ,Czech Republic
50.00161,16.22303,Chocen,Pardubicky,,CZ,Czech Republic
48.96235,14.92799,Chlum u Trebone,Jihocesky,,CZ,Czech Republic
50.1544,15.46026,Chlumec nad Cidlinou,Kralovehradecky,,CZ,Czech Republic
50.69972,13.93964,Chlumec,Ustecky,,CZ,Czech Republic
49.63256,13.31323,Chlumcany,Plzensky,,CZ,Czech Republic
49.95942,17.96748,Chlebicov,,,CZ,Czech Republic
50.07963,12.37392,Cheb,Karlovarsky,Okres Cheb,CZ,Czech Republic
50.67318,13.94184,Chabarovice,Ustecky,,CZ,Czech Republic
49.74613,18.62613,Cesky Tesin,Moravskoslezsky,,CZ,Czech Republic
49.06835,15.32437,Cesky Rudolec,Jihocesky,,CZ,Czech Republic
48.81091,14.31521,Cesky Krumlov,Jihocesky,Okres Cesky Krumlov,CZ,Czech Republic
50.66054,14.99617,Cesky Dub,,,CZ,Czech Republic
50.0742,14.86081,Cesky Brod,Central Bohemia,,CZ,Czech Republic
48.76851,14.96368,Ceske Velenice,Jihocesky,,CZ,Czech Republic
50.2868,16.04428,Ceske Mezirici,,,CZ,Czech Republic
48.97447,14.47434,Ceske Budejovice,Jihocesky,Okres Ceske Budejovice,CZ,Czech Republic
50.25736,17.22805,Ceska Ves,Olomoucky,,CZ,Czech Republic
49.90436,16.44413,Ceska Trebova,Pardubicky,,CZ,Czech Republic
50.39467,16.04276,Ceska Skalice,Kralovehradecky,Okres Nachod,CZ,Czech Republic
50.68551,14.53764,Ceska Lipa,Liberecky,Okres Ceska Lipa,CZ,Czech Republic
50.7978,14.41767,Ceska Kamenice,Ustecky,,CZ,Czech Republic
50.47626,16.09289,Cerveny Kostelec,Kralovehradecky,Okres Nachod,CZ,Czech Republic
49.72068,17.07773,Cervenka,Olomoucky,,CZ,Czech Republic
49.97822,15.20856,Cervene Pecky,Central Bohemia,,CZ,Czech Republic
50.04029,16.74268,Cervena Voda,Pardubicky,,CZ,Czech Republic
50.31863,15.87403,Cernozice,,,CZ,Czech Republic
49.37265,14.96089,Cernovice,Vysocina,,CZ,Czech Republic
49.81613,12.88381,Cernosin,Plzensky,,CZ,Czech Republic
49.96008,14.31979,Cernosice,Central Bohemia,,CZ,Czech Republic
50.26265,15.92254,Cernilov,Kralovehradecky,,CZ,Czech Republic
50.36138,13.84521,Cerncice,Ustecky,,CZ,Czech Republic
49.41361,16.5814,Cerna Hora,South Moravian,,CZ,Czech Republic
50.07127,15.07203,Cerhenice,Central Bohemia,,CZ,Czech Republic
49.85293,14.70299,Cercany,Central Bohemia,Okres Benesov,CZ,Czech Republic
49.51626,17.09379,Celechovice na Hane,Olomoucky,,CZ,Czech Republic
50.16038,14.75005,Celakovice,Central Bohemia,,CZ,Czech Republic
49.54873,18.33759,Celadna,Moravskoslezsky,Okres Frydek-Mistek,CZ,Czech Republic
48.90592,16.9423,Cejkovice,South Moravian,,CZ,Czech Republic
48.94653,16.96511,Cejc,South Moravian,,CZ,Czech Republic
49.62403,15.04824,Cechtice,Central Bohemia,,CZ,Czech Republic
49.31324,16.47791,Cebin,South Moravian,,CZ,Czech Republic
50.1291,16.18128,Castolovice,,,CZ,Czech Republic
49.91099,15.38972,Caslav,Central Bohemia,Okres Kutna Hora,CZ,Czech Republic
48.97336,17.26685,Bzenec,South Moravian,,CZ,Czech Republic
49.39924,17.67401,Bystrice pod Hostynem,Zlin,,CZ,Czech Republic
49.52295,16.26147,Bystrice nad Pernstejnem,Vysocina,,CZ,Czech Republic
49.73213,14.6674,Bystrice,Central Bohemia,,CZ,Czech Republic
49.63657,18.72038,Bystrice,,,CZ,Czech Republic
50.01168,16.619,Bystrec,Pardubicky,,CZ,Czech Republic
49.62846,16.34679,Bystre,Pardubicky,Okres Svitavy,CZ,Czech Republic
50.62867,13.86419,Bystrany,Ustecky,,CZ,Czech Republic
50.13243,15.91116,Byst',Pardubicky,,CZ,Czech Republic
50.31044,14.61136,Bysice,Central Bohemia,,CZ,Czech Republic
50.15594,14.18897,Bustehrad,Central Bohemia,,CZ,Czech Republic
49.55114,18.82683,Bukovec,,,CZ,Czech Republic
50.16632,12.57265,Bukovany,Karlovarsky,,CZ,Czech Republic
50.40427,14.12591,Budyne nad Ohri,Ustecky,,CZ,Czech Republic
49.79511,17.62969,Budisov nad Budisovkou,,,CZ,Czech Republic
49.27138,16.00383,Budisov,Vysocina,,CZ,Czech Republic
49.14896,17.00191,Bucovice,South Moravian,,CZ,Czech Republic
49.08627,17.33852,Buchlovice,Zlin,,CZ,Czech Republic
49.7001,18.2221,Brusperk,,,CZ,Czech Republic
49.98844,17.4647,Bruntal,Moravskoslezsky,Okres Bruntal,CZ,Czech Republic
50.0153,17.74958,Brumovice,,,CZ,Czech Republic
49.30695,15.67642,Brtnice,Vysocina,,CZ,Czech Republic
50.58566,16.33181,Broumov,Kralovehradecky,,CZ,Czech Republic
49.48419,17.33825,Brodek u Prerova,Olomoucky,,CZ,Czech Republic
49.19522,16.60796,Brno,South Moravian,Mesto Brno,CZ,Czech Republic
50.72919,14.70338,Brniste,,,CZ,Czech Republic
49.62735,16.52202,Brnenec,Pardubicky,,CZ,Czech Republic
48.92987,14.21857,Brloh,Jihocesky,,CZ,Czech Republic
49.91167,17.37107,Bridlicna,,,CZ,Czech Republic
49.64418,16.51799,Brezova nad Svitavou,Pardubicky,,CZ,Czech Republic
50.14557,12.64996,Brezova,Karlovarsky,,CZ,Czech Republic
49.79158,17.86556,Brezova,,,CZ,Czech Republic
48.92543,17.73986,Brezova,Zlin,,CZ,Czech Republic
49.12138,17.58034,Brezolupy,Zlin,,CZ,Czech Republic
50.40185,13.42118,Brezno,Ustecky,,CZ,Czech Republic
49.55763,13.95063,Breznice,Central Bohemia,,CZ,Czech Republic
49.18643,17.66277,Breznice,Zlin,,CZ,Czech Republic
48.81928,16.56748,Brezi,South Moravian,,CZ,Czech Republic
48.75897,16.88203,Breclav,South Moravian,Okres Breclav,CZ,Czech Republic
49.837,13.57833,Brasy,Plzensky,Okres Rokycany,CZ,Czech Republic
50.06351,17.62911,Brantice,,,CZ,Czech Republic
50.03597,14.41235,Branik,Praha,,CZ,Czech Republic
50.00194,16.28528,Brandys nad Orlici,Pardubicky,,CZ,Czech Republic
50.18709,14.66326,Brandys nad Labem-Stara Boleslav,Central Bohemia,,CZ,Czech Republic
50.18923,14.16199,Brandysek,Central Bohemia,,CZ,Czech Republic
50.54295,13.70017,Branany,Ustecky,,CZ,Czech Republic
48.83687,16.28875,Bozice,South Moravian,,CZ,Czech Republic
49.70426,16.89288,Bouzov,Olomoucky,,CZ,Czech Republic
49.05351,16.83676,Bosovice,South Moravian,,CZ,Czech Republic
49.48751,16.65997,Boskovice,South Moravian,Okres Blansko,CZ,Czech Republic
49.06254,17.35084,Borsice,Zlin,,CZ,Czech Republic
48.8986,14.64227,Borovany,Jihocesky,,CZ,Czech Republic
48.98983,13.65986,Borova Lada,Jihocesky,Okres Prachatice,CZ,Czech Republic
50.09777,16.09326,Borohradek,,,CZ,Czech Republic
49.42504,16.59119,Boritov,South Moravian,,CZ,Czech Republic
48.91302,16.85306,Boretice,South Moravian,,CZ,Czech Republic
49.02339,14.50088,Borek,Jihocesky,,CZ,Czech Republic
49.71159,12.77516,Bor,Plzensky,,CZ,Czech Republic
49.95172,18.08358,Bolatice,,,CZ,Czech Republic
49.03864,17.81487,Bojkovice,Zlin,,CZ,Czech Republic
49.65551,13.94389,Bohutin,Central Bohemia,,CZ,Czech Republic
50.49316,14.15048,Bohusovice nad Ohri,Ustecky,,CZ,Czech Republic
49.94232,18.12866,Bohuslavice,,,CZ,Czech Republic
49.66301,17.28693,Bohunovice,Olomoucky,,CZ,Czech Republic
49.90411,18.35755,Bohumin,Moravskoslezsky,,CZ,Czech Republic
49.47921,15.87582,Bohdalov,Vysocina,,CZ,Czech Republic
50.14872,13.05227,Bochov,Karlovarsky,,CZ,Czech Republic
49.9408,16.92849,Bludov,Olomoucky,Okres Sumperk,CZ,Czech Republic
49.05497,16.6445,Blucina,South Moravian,Okres Brno-Venkov,CZ,Czech Republic
49.5822,13.54009,Blovice,Plzensky,,CZ,Czech Republic
48.99976,15.83482,Blizkovice,South Moravian,,CZ,Czech Republic
49.5,12.98926,Blizejov,Plzensky,,CZ,Czech Republic
49.16569,16.78611,Blazovice,South Moravian,,CZ,Czech Republic
49.42489,13.88176,Blatna,Jihocesky,Okres Strakonice,CZ,Czech Republic
49.36304,16.64446,Blansko,South Moravian,Okres Blansko,CZ,Czech Republic
49.24708,16.67247,Bilovice nad Svitavou,South Moravian,,CZ,Czech Republic
49.09965,17.54961,Bilovice,Zlin,,CZ,Czech Republic
49.75639,18.01581,Bilovec,,,CZ,Czech Republic
50.55,13.76667,Bilina Kyselka,Ustecky,,CZ,Czech Republic
50.54854,13.77535,Bilina,Ustecky,,CZ,Czech Republic
50.44465,15.74101,Bila Tremesna,,,CZ,Czech Republic
49.70953,16.97507,Bila Lhota,Olomoucky,,CZ,Czech Republic
49.90724,12.9711,Bezdruzice,Plzensky,,CZ,Czech Republic
49.96382,14.072,Beroun,Central Bohemia,Okres Beroun,CZ,Czech Republic
49.36889,14.38101,Bernartice,Jihocesky,,CZ,Czech Republic
50.74159,14.31239,Benesov nad Ploucnici,Ustecky,,CZ,Czech Republic
48.7294,14.62737,Benesov nad Cernou,Jihocesky,,CZ,Czech Republic
49.78162,14.68697,Benesov,Central Bohemia,Okres Benesov,CZ,Czech Republic
50.66633,15.54816,Benecko,,,CZ,Czech Republic
50.29085,14.82343,Benatky nad Jizerou,Central Bohemia,,CZ,Czech Republic
49.5912,17.80654,Belotin,Olomoucky,,CZ,Czech Republic
50.50121,14.80418,Bela pod Bezdezem,Central Bohemia,,CZ,Czech Republic
49.59115,12.71761,Bela nad Radbuzou,Plzensky,,CZ,Czech Republic
49.44826,17.16643,Bedihost',Olomoucky,,CZ,Czech Republic
50.44972,13.71784,Becov,Ustecky,,CZ,Czech Republic
49.29523,14.4681,Bechyne,Jihocesky,Okres Tabor,CZ,Czech Republic
50.41615,14.34092,Bechlin,Ustecky,,CZ,Czech Republic
49.12184,14.07893,Bavorov,Jihocesky,Okres Strakonice,CZ,Czech Republic
49.31425,15.39465,Batelov,Vysocina,,CZ,Czech Republic
49.64584,18.37233,Baska,,,CZ,Czech Republic
49.66884,18.05461,Bartosovice,Moravskoslezsky,Okres Novy Jicin,CZ,Czech Republic
48.98801,17.71752,Banov,Zlin,,CZ,Czech Republic
50.4823,14.94149,Bakov nad Jizerou,Central Bohemia,,CZ,Czech Republic
49.12167,17.48075,Babice,Zlin,,CZ,Czech Republic
50.22387,12.19499,As,Karlovarsky,,CZ,Czech Republic
50.13979,16.06437,Albrechtice nad Orlici,,,CZ,Czech Republic
49.78645,18.52444,Albrechtice,,,CZ,Czech Republic
49.30162,16.65253,Adamov,South Moravian,Okres Blansko,CZ,Czech Republic
50.36874,12.81826,Abertamy,Karlovarsky,,CZ,Czech Republic
50.0756,15.67978,Lazne Bohdanec,Pardubicky,Okres Pardubice,CZ,Czech Republic
50.10475,14.57974,Cerny Most,Praha,,CZ,Czech Republic
49.72082,18.44776,Lucina,Moravskoslezsky,,CZ,Czech Republic
50.06509,14.41711,Vysehrad,Praha,Praha 2,CZ,Czech Republic
50.35103,12.42241,Zwota,Saxony,,DE,Germany
50.63027,12.80999,Zwonitz,Saxony,,DE,Germany
51.46467,12.26844,Zwochau,Saxony,,DE,Germany
49.72389,8.61084,Zwingenberg,Hesse,,DE,Germany
49.41917,9.04056,Zwingenberg,Baden-Wuerttemberg,Karlsruhe Region,DE,Germany
49.01693,13.23765,Zwiesel,Bavaria,Lower Bavaria,DE,Germany
48.23396,9.46232,Zwiefalten,Baden-Wuerttemberg,Tuebingen Region,DE,Germany
50.72724,12.48839,Zwickau,Saxony,,DE,Germany
51.21872,12.33008,Zwenkau,Saxony,,DE,Germany
49.25639,9.51806,Zweiflingen,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,DE,Germany
50.03333,6.25,Zweifelscheid,Rheinland-Pfalz,,DE,Germany
49.24686,7.36977,Zweibrucken,Rheinland-Pfalz,,DE,Germany
49.29636,8.82254,Zuzenhausen,Baden-Wuerttemberg,Karlsruhe Region,DE,Germany
53.97709,13.54855,Zussow,Mecklenburg-Vorpommern,,DE,Germany
48.40014,10.59917,Zusmarshausen,Bavaria,Swabia,DE,Germany
49.65,7,Zusch,Rheinland-Pfalz,,DE,Germany
48.53104,10.63562,Zusamaltheim,Bavaria,Swabia,DE,Germany
53.86429,11.61434,Zurow,Mecklenburg-Vorpommern,,DE,Germany
50.69447,6.65414,Zulpich,North Rhine-Westphalia,,DE,Germany
51.4793,12.35893,Zschortau,Saxony,,DE,Germany
51.71585,12.39998,Zschornewitz,Saxony-Anhalt,,DE,Germany
50.56667,12.65,Zschorlau,Saxony,,DE,Germany
50.74818,13.07691,Zschopau,Saxony,,DE,Germany
51.61087,12.26755,Zscherndorf,Saxony-Anhalt,,DE,Germany
51.46709,11.87058,Zscherben,Saxony-Anhalt,,DE,Germany
51.33576,11.96969,Zscherben,Saxony-Anhalt,,DE,Germany
51.5,12.6,Zschepplin,Saxony,,DE,Germany
51.13828,12.81848,Zschadrass,Saxony,,DE,Germany
49.86667,7.96667,Zotzenheim,Rheinland-Pfalz,,DE,Germany
52.216,13.44909,Zossen,Brandenburg,,DE,Germany
48.66667,10.31667,Zoschingen,Bavaria,Swabia,DE,Germany
51.35802,12.11652,Zoschen,Saxony-Anhalt,,DE,Germany
49.89,8.22472,Zornheim,Rheinland-Pfalz,,DE,Germany
48.08433,11.82446,Zorneding,Bavaria,Upper Bavaria,DE,Germany
51.63333,10.63333,Zorge,Lower Saxony,,DE,Germany
51.62894,12.1174,Zorbig,Saxony-Anhalt,,DE,Germany
50.86667,11.63333,Zollnitz,Thuringia,,DE,Germany
48.45,11.76667,Zolling,Bavaria,Upper Bavaria,DE,Germany
50.65912,13.22981,Zoblitz,Saxony,,DE,Germany
50.89772,14.80764,Zittau,Saxony,,DE,Germany
49.4424,10.95414,Zirndorf,Bavaria,Regierungsbezirk Mittelfranken,DE,Germany
54.07668,13.91127,Ostseebad Zinnowitz,Mecklenburg-Vorpommern,,DE,Germany
51.5679,12.95354,Zinna,Saxony,,DE,Germany
54.43572,12.6888,Zingst,Mecklenburg-Vorpommern,,DE,Germany
50.35,7.78333,Zimmerschied,Rheinland-Pfalz,,DE,Germany
48.22053,8.71928,Zimmern unter der Burg,Baden-Wuerttemberg,Tuebingen Region,DE,Germany
50.98333,10.86667,Zimmernsupra,Thuringia,,DE,Germany
48.1666,8.59436,Zimmern ob Rottweil,Baden-Wuerttemberg,Freiburg Region,DE,Germany
51,11.63333,Zimmern,Thuringia,,DE,Germany
52.20608,14.62411,Ziltendorf,Brandenburg,,DE,Germany
50.11667,7.38333,Zilshausen,Rheinland-Pfalz,,DE,Germany
53.7,10.81667,Ziethen,Schleswig-Holstein,,DE,Germany
53.99433,12.03933,Ziesendorf,Mecklenburg-Vorpommern,,DE,Germany
52.26616,12.28997,Ziesar,Brandenburg,,DE,Germany
48.65,10.38333,Ziertheim,Bavaria,Swabia,DE,Germany
51.36948,9.30164,Zierenberg,Hesse,Regierungsbezirk Kassel,DE,Germany
48.29244,10.53503,Ziemetshausen,Bavaria,Swabia,DE,Germany
52.28958,11.67572,Zielitz,Saxony-Anhalt,,DE,Germany
50.68333,7.53333,Ziegenhain,Rheinland-Pfalz,,DE,Germany
50.93333,12.55,Ziegelheim,Thuringia,,DE,Germany
53.18927,14.03847,Zichow,Brandenburg,,DE,Germany
53.29657,9.27685,Zeven,Lower Saxony,,DE,Germany
52.36667,13.61667,Zeuthen,Brandenburg,,DE,Germany
50.65278,11.98377,Zeulenroda,Thuringia,,DE,Germany
51.06667,12.83333,Zettlitz,Saxony,,DE,Germany
50.23333,7.2,Zettingen,Rheinland-Pfalz,,DE,Germany
53.41667,7.98333,Zetel,Lower Saxony,,DE,Germany
53.06845,10.88325,Zernien,Lower Saxony,,DE,Germany
49.6,6.68333,Zerf,Rheinland-Pfalz,,DE,Germany
51.9662,12.08517,Zerbst,Saxony-Anhalt,,DE,Germany
48.8,13.26667,Zenting,Bavaria,Lower Bavaria,DE,Germany
50.1,6.6,Zendscheid,Rheinland-Pfalz,,DE,Germany
49.9,6.7,Zemmer,Rheinland-Pfalz,,DE,Germany
48.64882,9.57137,Zell unter Aichelberg,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,DE,Germany
49.89737,9.81746,Zellingen,Bavaria,Regierungsbezirk Unterfranken,DE,Germany
47.70555,7.85248,Zell im Wiesental,Baden-Wuerttemberg,Freiburg Region,DE,Germany
49.81214,9.86962,Zell am Main,Bavaria,Regierungsbezirk Unterfranken,DE,Germany
50.65642,10.66046,Zella-Mehlis,Thuringia,,DE,Germany
50.13532,11.82266,Zell im Fichtelgebirge,Bavaria,Upper Franconia,DE,Germany
50.02918,7.18232,Zell,Rheinland-Pfalz,,DE,Germany
48.69235,8.06301,Zell,Baden-Wuerttemberg,Karlsruhe Region,DE,Germany
51.04962,12.1369,Zeitz,Saxony-Anhalt,,DE,Germany
50.26189,9.67243,Zeitlofs,Bavaria,Regierungsbezirk Unterfranken,DE,Germany
49.07848,12.11174,Zeitlarn,Bavaria,Upper Palatinate,DE,Germany
51.33356,13.33809,Zeithain,Saxony,,DE,Germany
49.23278,8.24722,Zeiskam,Rheinland-Pfalz,,DE,Germany
48.3,12.83333,Zeilarn,Bavaria,Lower Bavaria,DE,Germany
50.00986,10.5947,Zeil,Bavaria,Regierungsbezirk Unterfranken,DE,Germany
50.46667,7.93333,Zehnhausen bei Wallmerod,Rheinland-Pfalz,,DE,Germany
50.65,8.06667,Zehnhausen bei Rennerod,Rheinland-Pfalz,,DE,Germany
52.43333,13.25,Zehlendorf Bezirk,Berlin,,DE,Germany
52.97852,13.33165,Zehdenick,Brandenburg,,DE,Germany
50.81667,12.03333,Zedlitz,Thuringia,,DE,Germany
52.60842,14.45251,Zechin,Brandenburg,,DE,Germany
53.55075,10.9155,Zarrentin,Mecklenburg-Vorpommern,,DE,Germany
54.23689,13.10094,Zarrendorf,Mecklenburg-Vorpommern,,DE,Germany
53.86667,10.51667,Zarpen,Schleswig-Holstein,,DE,Germany
51.51024,11.79514,Zappendorf,Saxony-Anhalt,,DE,Germany
50.01783,10.93243,Zapfendorf,Bavaria,Upper Franconia,DE,Germany
48.28333,12.43333,Zangberg,Bavaria,Upper Bavaria,DE,Germany
49.15,12.73333,Zandt,Bavaria,Upper Palatinate,DE,Germany
49.10667,8.81278,Zaisenhausen,Baden-Wuerttemberg,Karlsruhe Region,DE,Germany
51.9141,12.78561,Zahna,Saxony-Anhalt,,DE,Germany
48.96667,13,Zachenberg,Bavaria,Lower Bavaria,DE,Germany
49.05611,8.92694,Zaberfeld,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,DE,Germany
51.35147,13.50462,Zabeltitz,Saxony,,DE,Germany
51.65877,6.45297,Xanten,North Rhine-Westphalia,Regierungsbezirk Dusseldorf,DE,Germany
