lat,lon,name,admin1,admin2,cc,country
50.61385,5.23438,Vaux-et-Borset,Wallonia,Province de Liege,BE,Belgium
50.30464,5.69245,Vaux-Chavanne,Wallonia,Province du Luxembourg,BE,Belgium
50.59406,3.42954,Vaulx-lez-Tournai,Wallonia,Province du Hainaut,BE,Belgium
51.18981,3.13916,Varsenare,Flanders,Provincie West-Vlaanderen,BE,Belgium
49.67163,5.66571,Vance,Wallonia,Province du Luxembourg,BE,Belgium
50.78715,5.59557,Val-Meer,Flanders,Provincie Limburg,BE,Belgium
51.12895,3.48655,Ursel,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.84367,5.30502,Ulbeek,Flanders,Provincie Limburg,BE,Belgium
51.30684,3.13712,Uitkerke,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.02152,3.95505,Uitbergen,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.92386,5.71921,Uikhoven,Flanders,Provincie Limburg,BE,Belgium
50.80225,4.33943,Uccle,Brussels Capital,Bruxelles-Capitale,BE,Belgium
51.32254,4.94471,Turnhout,Flanders,Provincie Antwerpen,BE,Belgium
50.69059,4.2009,Tubize,Wallonia,Province du Brabant Wallon,BE,Belgium
50.57026,5.69521,Trooz,Wallonia,Province de Liege,BE,Belgium
50.37128,5.87146,Trois-Ponts,Wallonia,Province de Liege,BE,Belgium
50.44827,4.14511,Trivieres,Wallonia,Province du Hainaut,BE,Belgium
50.99231,4.70807,Tremelo,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.69544,5.72604,Trembleur,Wallonia,Province de Liege,BE,Belgium
50.09237,4.67026,Treignes,Wallonia,Province de Namur,BE,Belgium
50.46379,4.3329,Trazegnies,Wallonia,Province du Hainaut,BE,Belgium
50.57332,3.65089,Tourpes,Wallonia,Province du Hainaut,BE,Belgium
49.85463,5.39829,Tournay,Wallonia,Province du Luxembourg,BE,Belgium
50.60715,3.38932,Tournai,Wallonia,Province du Hainaut,BE,Belgium
50.64021,4.72361,Tourinnes-Saint-Lambert,Wallonia,Province du Brabant Wallon,BE,Belgium
50.78299,4.74438,Tourinnes-la-Grosse,Wallonia,Province du Brabant Wallon,BE,Belgium
51.0656,3.10085,Torhout,Flanders,Provincie West-Vlaanderen,BE,Belgium
49.72653,5.81118,Tontelange,Wallonia,Province du Luxembourg,BE,Belgium
50.51561,4.6243,Tongrinne,Wallonia,Province de Namur,BE,Belgium
50.58204,3.77621,Tongre-Notre-Dame,Wallonia,Province du Hainaut,BE,Belgium
51.12756,5.6609,Tongerlo,Flanders,Provincie Limburg,BE,Belgium
51.10622,4.91638,Tongerlo,Flanders,Provincie Antwerpen,BE,Belgium
50.78054,5.46484,Tongeren,Flanders,Provincie Limburg,BE,Belgium
50.74096,4.00666,Tollembeek,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.38006,5.479,Tohogne,Wallonia,Province du Luxembourg,BE,Belgium
49.65178,5.77741,Toernich,Wallonia,Province du Luxembourg,BE,Belgium
51.03398,4.35947,Tisselt,Flanders,Provincie Antwerpen,BE,Belgium
49.68326,5.51349,Tintigny,Wallonia,Province du Luxembourg,BE,Belgium
50.47493,5.37755,Tinlot,Wallonia,Province de Liege,BE,Belgium
50.56078,4.55495,Tilly,Wallonia,Province du Brabant Wallon,BE,Belgium
50.61805,5.54277,Tilleur,Wallonia,Province de Liege,BE,Belgium
50.01008,5.52861,Tillet,Wallonia,Province du Luxembourg,BE,Belgium
50.56432,5.57642,Tilff,Wallonia,Province de Liege,BE,Belgium
50.94383,4.64481,Tildonk,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.52974,5.26176,Tihange,Wallonia,Province de Liege,BE,Belgium
50.80745,4.9378,Tienen,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.99931,3.32707,Tielt,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.9421,4.90505,Tielt,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.11303,4.17707,Tielrode,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.24295,4.89956,Tielen,Flanders,Provincie Antwerpen,BE,Belgium
50.80901,3.47479,Tiegem,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.28205,4.42955,Thy-le-Chateau,Wallonia,Province de Namur,BE,Belgium
50.43006,3.74007,Thulin,Wallonia,Province du Hainaut,BE,Belgium
50.33933,4.28604,Thuin,Wallonia,Province du Hainaut,BE,Belgium
50.29899,4.33269,Thuillies,Wallonia,Province du Hainaut,BE,Belgium
50.61102,3.95044,Thoricourt,Wallonia,Province du Hainaut,BE,Belgium
50.63485,4.78406,Thorembais-Saint-Trond,Wallonia,Province du Brabant Wallon,BE,Belgium
50.65819,4.81755,Thorembais-les-Beguines,Wallonia,Province du Brabant Wallon,BE,Belgium
50.46357,5.01449,Thon,Wallonia,Province de Namur,BE,Belgium
50.21917,6.07417,Thommen,Wallonia,Province de Liege,BE,Belgium
50.66578,5.04375,Thisnes,Wallonia,Province de Liege,BE,Belgium
50.25955,4.23609,Thirimont,Wallonia,Province du Hainaut,BE,Belgium
50.59675,4.36895,Thines,Wallonia,Province du Brabant Wallon,BE,Belgium
50.65539,5.86421,Thimister,Wallonia,Province de Liege,BE,Belgium
50.48951,4.42878,Thimeon,Wallonia,Province du Hainaut,BE,Belgium
50.51525,4.04931,Thieusies,Wallonia,Province du Hainaut,BE,Belgium
50.6181,3.60514,Thieulain,Wallonia,Province du Hainaut,BE,Belgium
50.47428,4.09258,Thieu,Wallonia,Province du Hainaut,BE,Belgium
49.71523,5.73056,Thiaumont,Wallonia,Province du Luxembourg,BE,Belgium
50.53323,5.81245,Theux,Wallonia,Province de Liege,BE,Belgium
51.01084,4.95312,Testelt,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.06513,5.08856,Tessenderlo,Flanders,Provincie Limburg,BE,Belgium
50.82372,4.51418,Tervuren,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.4692,3.81243,Tertre,Wallonia,Province du Hainaut,BE,Belgium
50.86654,4.16682,Ternat,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.07966,4.39907,Terhagen,Flanders,Provincie Antwerpen,BE,Belgium
50.89195,4.09895,Teralfene,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.09501,5.52895,Tenneville,Wallonia,Province du Luxembourg,BE,Belgium
51.12794,4.21372,Temse,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.48558,4.75468,Temploux,Wallonia,Province de Namur,BE,Belgium
50.6441,3.28013,Templeuve,Wallonia,Province du Hainaut,BE,Belgium
50.08038,5.21638,Tellin,Wallonia,Province du Luxembourg,BE,Belgium
50.10847,5.83786,Tavigny,Wallonia,Province du Luxembourg,BE,Belgium
50.61726,4.93072,Taviers,Wallonia,Province de Namur,BE,Belgium
50.49634,5.47063,Tavier,Wallonia,Province de Liege,BE,Belgium
50.31204,4.49676,Tarcienne,Wallonia,Province de Namur,BE,Belgium
50.43378,4.60713,Tamines,Wallonia,Province de Namur,BE,Belgium
50.55277,3.34224,Taintignies,Wallonia,Province du Hainaut,BE,Belgium
49.81495,4.90222,Sugny,Wallonia,Province de Namur,BE,Belgium
50.48137,4.7792,Suarlee,Wallonia,Province de Namur,BE,Belgium
50.91039,4.35582,Strombeek-Bever,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.84155,4.11696,Strijtem,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.86801,3.78797,Strijpen,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.4728,4.12022,Strepy-Bracquegnies,Wallonia,Province du Hainaut,BE,Belgium
50.49039,5.32348,Stree-lez-Huy,Wallonia,Province de Liege,BE,Belgium
50.28078,4.29394,Stree,Wallonia,Province du Hainaut,BE,Belgium
50.40667,5.80838,Stoumont,Wallonia,Province de Liege,BE,Belgium
50.96637,5.28142,Stokrooie,Flanders,Provincie Limburg,BE,Belgium
51.02326,5.74499,Stokkem,Flanders,Provincie Limburg,BE,Belgium
50.91862,5.25327,Stevoort,Flanders,Provincie Limburg,BE,Belgium
50.86171,4.49375,Sterrebeek,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.20437,2.91259,Stene,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.59107,5.89404,Stembert,Wallonia,Province de Liege,BE,Belgium
51.2099,4.03651,Stekene,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.91851,4.50989,Steenokkerzeel,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.83968,3.88805,Steenhuize-Wijnhuize,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.99539,4.26788,Steenhuffel,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.12681,4.27031,Steendorp,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.395,5.93124,Stavelot,Wallonia,Province de Liege,BE,Belgium
50.94068,2.67241,Stavele,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.28007,4.65906,Stave,Wallonia,Province de Namur,BE,Belgium
50.50939,3.71621,Stambruges,Wallonia,Province du Hainaut,BE,Belgium
51.21412,3.07198,Stalhille,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.97456,3.01469,Staden,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.33189,4.37127,Stabroek,Flanders,Provincie Antwerpen,BE,Belgium
50.48143,4.70944,Spy,Wallonia,Province de Namur,BE,Belgium
50.50922,5.6595,Sprimont,Wallonia,Province de Liege,BE,Belgium
50.32256,5.0059,Spontin,Wallonia,Province de Namur,BE,Belgium
50.7189,3.35626,Spiere,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.42503,3.98735,Spiennes,Wallonia,Province du Hainaut,BE,Belgium
50.94918,5.22391,Spalbeek,Flanders,Provincie Limburg,BE,Belgium
50.48375,5.86674,Spa,Wallonia,Province de Liege,BE,Belgium
50.44958,4.7303,Soye,Wallonia,Province de Namur,BE,Belgium
50.286,5.51153,Soy,Wallonia,Province du Luxembourg,BE,Belgium
50.29691,5.03526,Sovet,Wallonia,Province de Namur,BE,Belgium
50.4486,4.34569,Souvret,Wallonia,Province du Hainaut,BE,Belgium
50.61385,5.74679,Soumagne,Wallonia,Province de Liege,BE,Belgium
50.48242,5.70757,Sougne-Remouchamps,Wallonia,Province de Liege,BE,Belgium
50.25921,4.98128,Sorinnes,Wallonia,Province de Namur,BE,Belgium
50.39917,5.12398,Soree,Wallonia,Province de Namur,BE,Belgium
50.29514,4.48209,Somzee,Wallonia,Province de Namur,BE,Belgium
50.27538,4.84926,Sommiere,Wallonia,Province de Namur,BE,Belgium
50.33699,5.36705,Somme-Leuze,Wallonia,Province de Namur,BE,Belgium
50.52865,4.60087,Sombreffe,Wallonia,Province de Namur,BE,Belgium
50.30809,4.15429,Solre-sur-Sambre,Wallonia,Province du Hainaut,BE,Belgium
50.2164,4.24828,Solre-Saint-Gery,Wallonia,Province du Hainaut,BE,Belgium
50.59128,5.79089,Soiron,Wallonia,Province de Liege,BE,Belgium
50.57904,4.07129,Soignies,Wallonia,Province du Hainaut,BE,Belgium
50.48378,5.38862,Soheit-Tinlot,Wallonia,Province de Liege,BE,Belgium
51.16776,3.11921,Snellegem,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.17737,2.93901,Snaaskerke,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.9662,3.92796,Smetlede,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.81703,3.92768,Smeerebbe-Vloerzegem,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.76524,5.53136,Sluizen,Flanders,Provincie Limburg,BE,Belgium
50.72795,5.56263,Slins,Wallonia,Province de Liege,BE,Belgium
51.1551,2.8483,Slijpe,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.13363,3.67405,Sleidinge,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.1664,4.18416,Sivry,Wallonia,Province du Hainaut,BE,Belgium
50.50546,3.78908,Sirault,Wallonia,Province du Hainaut,BE,Belgium
50.87899,4.21884,Sint-Ulriks-Kapelle,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.81679,5.18647,Sint-Truiden,Flanders,Provincie Limburg,BE,Belgium
50.86838,4.45195,Sint-Stevens-Woluwe,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.93247,4.82245,Sint-Pieters-Rode,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.77926,4.24355,Sint-Pieters-Leeuw,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.70758,3.98999,Sint-Pieters-Kapelle,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.19391,4.09649,Sint-Pauwels,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.16509,4.1437,Sint-Niklaas,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.18806,3.21142,Sint-Michiels,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.74846,5.81288,Sint-Martens-Voeren,Flanders,Provincie Limburg,BE,Belgium
50.80371,3.82541,Sint-Martens-Lierde,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.81158,4.16965,Sint-Martens-Lennik,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.01605,3.5813,Sint-Martens-Leerne,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.01459,3.63779,Sint-Martens-Latem,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.86185,4.21317,Sint-Martens-Bodegem,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.83889,4.92436,Sint-Martens,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.83364,3.79556,Sint-Maria-Oudenhove,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.81867,3.84436,Sint-Maria-Lierde,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.89014,3.7064,Sint-Maria-Latem,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.83885,3.68754,Sint-Maria-Horebeke,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.82877,4.95796,Sint-Margriete-Houtem,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.28216,3.54644,Sint-Margriete,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.9197,3.86225,Sint-Lievens-Houtem,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.8566,3.88792,Sint-Lievens-Esse,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.34868,4.68009,Sint-Lenaarts,Flanders,Provincie Antwerpen,BE,Belgium
51.24202,3.52441,Sint-Laureins,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.89914,5.30786,Sint-Lambrechts-Herk,Flanders,Provincie Limburg,BE,Belgium
50.80377,4.15489,Sint-Kwintens-Lennik,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.21399,3.24949,Sint-Kruis,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.83449,3.6983,Sint-Kornelis-Horebeke,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.87314,4.1536,Sint-Katherina-Lombeek,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.06691,4.53469,Sint-Katelijne-Waver,Flanders,Provincie Antwerpen,BE,Belgium
50.90446,4.8749,Sint-Joris-Winge,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.80235,4.6526,Sint-Joris-Weert,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.12663,3.36524,Sint-Joris,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.29907,4.57289,Sint-Job-in-'t-Goor,Flanders,Provincie Antwerpen,BE,Belgium
51.27161,3.58062,Sint-Jan-in-Eremo,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.86503,2.90478,Sint-Jan,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.22266,5.49437,Sint-Huibrechts-Lille,Flanders,Provincie Limburg,BE,Belgium
50.82985,5.4493,Sint-Huibrechts-Hern,Flanders,Provincie Limburg,BE,Belgium
50.85278,3.78612,Sint-Goriks-Oudenhove,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.21914,4.12374,Sint-Gillis-Waas,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.01905,4.11146,Sint-Gillis-bij-Dendermonde,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.74645,4.35754,Sint-Genesius-Rode,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.87591,3.18144,Sint-Eloois-Winkel,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.90911,3.41545,Sint-Eloois-Vijve,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.02135,3.67202,Sint-Denijs-Westrem,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.8651,3.71156,Sint-Denijs-Boekel,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.75198,3.36627,Sint-Denijs,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.85232,3.72239,Sint-Blasius-Boekel,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.9,3.38333,Sint-Baafs-Vijve,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.26667,4.63861,Sint-Antonius,Flanders,Provincie Antwerpen,BE,Belgium
50.84979,3.92647,Sint-Antelinks,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.19696,3.17891,Sint-Andries,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.05947,3.74943,Sint-Amandsberg,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.05645,4.20957,Sint-Amands,Flanders,Provincie Antwerpen,BE,Belgium
50.78597,4.63099,Sint-Agatha-Rode,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.27502,5.25464,Sinsin,Wallonia,Province de Namur,BE,Belgium
51.15789,4.04087,Sinaai,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.64877,3.92363,Silly,Wallonia,Province du Hainaut,BE,Belgium
50.22585,4.4165,Silenrieux,Wallonia,Province de Namur,BE,Belgium
51.20846,3.31714,Sijsele,Flanders,Provincie West-Vlaanderen,BE,Belgium
49.97073,5.63453,Sibret,Wallonia,Province du Luxembourg,BE,Belgium
50.80882,5.50067,'s Herenelderen,Flanders,Provincie Limburg,BE,Belgium
51.26267,4.56113,'s-Gravenwezel,Flanders,Provincie Antwerpen,BE,Belgium
50.98849,3.92657,Serskamp,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.23134,5.23018,Serinchamps,Wallonia,Province de Namur,BE,Belgium
50.58362,5.50115,Seraing,Wallonia,Province de Liege,BE,Belgium
50.3561,5.42257,Septon,Wallonia,Province du Luxembourg,BE,Belgium
50.17672,4.46477,Senzeille,Wallonia,Province de Namur,BE,Belgium
49.82489,5.07458,Sensenruth,Wallonia,Province du Luxembourg,BE,Belgium
50.53135,4.26301,Seneffe,Wallonia,Province du Hainaut,BE,Belgium
50.94369,3.66318,Semmerzake,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.01515,4.25517,Seloignes,Wallonia,Province du Hainaut,BE,Belgium
49.60929,5.85055,Selange,Wallonia,Province du Luxembourg,BE,Belgium
50.50065,5.09268,Seilles,Wallonia,Province de Namur,BE,Belgium
50.48979,5.02831,Sclayn,Wallonia,Province de Namur,BE,Belgium
50.95972,5.1901,Schulen,Flanders,Provincie Limburg,BE,Belgium
51.03244,3.33799,Schuiferskapelle,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.02844,4.69357,Schriek,Flanders,Provincie Antwerpen,BE,Belgium
51.25251,4.50268,Schoten,Flanders,Provincie Antwerpen,BE,Belgium
50.80309,3.67632,Schorisse,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.00387,4.0152,Schoonaarde,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.28917,6.265,Schoenberg,Wallonia,Province de Liege,BE,Belgium
51.24107,4.58336,Schilde,Flanders,Provincie Antwerpen,BE,Belgium
50.98075,4.97552,Scherpenheuvel,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.83836,4.19609,Schepdaal,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.79872,3.89882,Schendelbeke,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.01136,3.92843,Schellebelle,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.12615,4.34114,Schelle,Flanders,Provincie Antwerpen,BE,Belgium
50.93436,3.78663,Scheldewindeke,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.96922,3.7133,Schelderode,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.35952,5.12535,Schaltin,Wallonia,Province de Namur,BE,Belgium
50.99993,5.08667,Schaffen,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.86935,4.37737,Schaerbeek,Brussels Capital,Bruxelles-Capitale,BE,Belgium
50.58157,4.72466,Sauveniere,Wallonia,Province de Namur,BE,Belgium
50.1634,4.22649,Sautin,Wallonia,Province du Hainaut,BE,Belgium
50.40236,4.74217,Sart-Saint-Laurent,Wallonia,Province de Namur,BE,Belgium
50.37547,4.60482,Sart-Eustache,Wallonia,Province de Namur,BE,Belgium
50.56863,4.49221,Sart-Dames-Avelines,Wallonia,Province du Brabant Wallon,BE,Belgium
50.40206,4.9593,Sart-Bernard,Wallonia,Province de Namur,BE,Belgium
50.33983,4.20936,Sars-la-Buissiere,Wallonia,Province du Hainaut,BE,Belgium
50.37163,3.8744,Sars-la-Bruyere,Wallonia,Province du Hainaut,BE,Belgium
50.21043,5.63445,Samree,Wallonia,Province du Luxembourg,BE,Belgium
50.65316,5.68517,Saive,Wallonia,Province de Liege,BE,Belgium
50.74335,2.90992,Saint-Yvon,Wallonia,Province du Hainaut,BE,Belgium
50.28146,6.12724,Saint-Vith,Wallonia,Province de Liege,BE,Belgium
49.67698,5.47516,Saint-Vincent,Wallonia,Province du Luxembourg,BE,Belgium
50.45426,4.16041,Saint-Vaast,Wallonia,Province du Hainaut,BE,Belgium
50.43903,4.00726,Saint-Symphorien,Wallonia,Province du Hainaut,BE,Belgium
50.53012,5.41137,Saint-Severin,Wallonia,Province de Liege,BE,Belgium
50.4763,4.83656,Saint-Servais,Wallonia,Province de Namur,BE,Belgium
50.70604,3.59782,Saint-Sauveur,Wallonia,Province du Hainaut,BE,Belgium
50.74692,4.85845,Saint-Remy-Geest,Wallonia,Province du Brabant Wallon,BE,Belgium
50.69564,5.70405,Saint-Remy,Wallonia,Province de Liege,BE,Belgium
49.90376,5.3875,Saint-Pierre,Wallonia,Province du Luxembourg,BE,Belgium
50.62837,5.53243,Saint-Nicolas,Wallonia,Province de Liege,BE,Belgium
49.81538,5.32795,Saint-Medard,Wallonia,Province du Luxembourg,BE,Belgium
50.5012,4.64782,Saint-Martin,Wallonia,Province de Namur,BE,Belgium
49.55403,5.53427,Saint-Mard,Wallonia,Province du Luxembourg,BE,Belgium
50.49218,4.84749,Saint-Marc,Wallonia,Province de Namur,BE,Belgium
50.70589,3.3144,Saint-Leger,Wallonia,Province du Hainaut,BE,Belgium
49.61196,5.65688,Saint-Leger,Wallonia,Province du Luxembourg,BE,Belgium
50.8538,4.37282,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capitale,BE,Belgium
50.74015,4.89647,Saint-Jean-Geest,Wallonia,Province du Brabant Wallon,BE,Belgium
50.02668,5.37401,Saint-Hubert,Wallonia,Province du Luxembourg,BE,Belgium
50.82763,4.34389,Saint-Gilles,Brussels Capital,Bruxelles-Capitale,BE,Belgium
50.44816,3.81886,Saint-Ghislain,Wallonia,Province du Hainaut,BE,Belgium
50.58127,4.61357,Saint-Gery,Wallonia,Province du Brabant Wallon,BE,Belgium
50.5731,4.84205,Saint-Germain,Wallonia,Province de Namur,BE,Belgium
50.34645,4.74098,Saint-Gerard,Wallonia,Province de Namur,BE,Belgium
50.60007,5.3574,Saint-Georges-sur-Meuse,Wallonia,Province de Liege,BE,Belgium
50.70499,4.16006,Saintes,Wallonia,Province du Brabant Wallon,BE,Belgium
50.01723,5.51926,Sainte-Ode,Wallonia,Province du Luxembourg,BE,Belgium
49.67124,5.5638,Sainte-Marie-sur-Semois,Wallonia,Province du Luxembourg,BE,Belgium
50.53567,4.78278,Saint-Denis,Wallonia,Province de Namur,BE,Belgium
50.4905,4.02048,Saint-Denis,Wallonia,Province du Hainaut,BE,Belgium
50.24767,4.57735,Saint-Aubin,Wallonia,Province de Namur,BE,Belgium
50.69541,5.75343,Saint-Andre,Wallonia,Province de Liege,BE,Belgium
50.50611,4.54988,Saint-Amand,Wallonia,Province du Hainaut,BE,Belgium
50.74764,5.44354,Rutten,Flanders,Provincie Limburg,BE,Belgium
50.74453,3.53155,Russeignies,Wallonia,Province du Hainaut,BE,Belgium
51.12931,4.29434,Rupelmonde,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
51.08153,4.42217,Rumst,Flanders,Provincie Antwerpen,BE,Belgium
50.88912,5.16521,Rummen,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.62105,3.44325,Rumillies,Wallonia,Province du Hainaut,BE,Belgium
50.5545,3.30535,Rumes,Wallonia,Province du Hainaut,BE,Belgium
50.93248,3.16716,Rumbeke,Flanders,Provincie West-Vlaanderen,BE,Belgium
49.71805,5.55959,Rulles,Wallonia,Province du Luxembourg,BE,Belgium
51.04039,3.39416,Ruiselede,Flanders,Provincie West-Vlaanderen,BE,Belgium
51.08832,4.33127,Ruisbroek,Flanders,Provincie Antwerpen,BE,Belgium
50.79015,4.29771,Ruisbroek,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.76865,3.48581,Ruien,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
49.53668,5.59582,Ruette,Wallonia,Province du Luxembourg,BE,Belgium
51.09589,3.20743,Ruddervoorde,Flanders,Provincie West-Vlaanderen,BE,Belgium
50.18489,5.40584,Roy,Wallonia,Province du Luxembourg,BE,Belgium
50.70863,4.78266,Roux-Miroir,Wallonia,Province du Brabant Wallon,BE,Belgium
50.44111,4.3917,Roux,Wallonia,Province du Hainaut,BE,Belgium
49.53771,5.49031,Rouvroy,Wallonia,Province du Luxembourg,BE,Belgium
50.48984,5.65006,Rouvreux,Wallonia,Province de Liege,BE,Belgium
50.52882,3.58635,Roucourt,Wallonia,Province du Hainaut,BE,Belgium
50.95302,4.71665,Rotselaar,Flanders,Provincie Vlaams-Brabant,BE,Belgium
50.53356,5.48063,Rotheux-Rimiere,Wallonia,Province de Liege,BE,Belgium
51.05289,5.74096,Rotem,Flanders,Provincie Limburg,BE,Belgium
49.71791,5.4859,Rossignol,Wallonia,Province du Luxembourg,BE,Belgium
50.70724,5.18951,Rosoux-Crenwick,Wallonia,Province de Liege,BE,Belgium
50.84595,5.57805,Rosmeer,Flanders,Provincie Limburg,BE,Belgium
50.73097,4.54473,Rosieres,Wallonia,Province du Brabant Wallon,BE,Belgium
50.43028,4.57203,Roselies,Wallonia,Province du Hainaut,BE,Belgium
50.23293,4.68688,Rosee,Wallonia,Province de Namur,BE,Belgium
50.83608,4.86282,Roosbeek,Flanders,Provincie Vlaams-Brabant,BE,Belgium
51.13056,3.55178,Ronsele,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.74574,3.6005,Ronse,Flanders,Provincie Oost-Vlaanderen,BE,Belgium
50.60853,4.22081,Ronquieres,Wallonia,Province du Hainaut,BE,Belgium
50.50724,3.3895,Rongy,Wallonia,Province du Hainaut,BE,Belgium
50.61091,5.66457,Romsee,Wallonia,Province de Liege,BE,Belgium
50.85635,5.45986,Romershoven,Flanders,Provincie Limburg,BE,Belgium
50.17133,4.69686,Romedenne,Wallonia,Province de Namur,BE,Belgium
50.13554,4.53727,Roly,Wallonia,Province de Namur,BE,Belgium
50.8687,3.14635,Rollegem-Kapelle,Flanders,Provincie West-Vlaanderen,BE,Belgium
